Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Resource_Index,Effort_Score,Challenge_Index
30,88,1,2,True,6,90,3,1,4,3,2,1,1,2,0,2,2,0,73,6,122,5
32,90,2,2,True,5,98,3,1,0,2,3,0,2,3,0,2,2,0,74,5,122,4
22,81,1,1,False,5,90,2,1,0,3,2,0,3,2,0,2,2,1,66,5,103,5
30,97,3,2,True,6,72,3,1,1,1,3,0,3,2,0,1,3,1,74,4,128,4
17,93,2,1,True,5,50,1,1,3,3,2,0,3,2,0,1,2,0,67,5,113,4
15,94,3,2,True,8,52,1,1,1,2,2,1,3,2,0,2,3,1,67,5,110,4
20,87,2,3,False,10,75,1,1,3,2,2,1,2,2,0,2,1,1,70,6,110,3
23,72,1,3,True,6,84,2,1,1,3,3,0,2,2,0,1,1,0,67,7,96,4
18,61,2,1,True,6,91,3,1,3,2,3,0,3,3,0,2,2,1,80,4,82,4
23,97,2,3,True,6,80,1,1,1,1,1,0,1,2,0,2,2,0,70,5,121,4
22,83,3,2,False,8,99,1,1,4,3,3,0,1,4,1,1,1,1,71,6,109,3
14,72,2,1,False,8,75,3,1,4,3,2,1,3,2,1,2,1,0,64,5,90,4
23,66,3,3,True,7,80,2,1,1,2,2,0,3,3,0,2,2,1,68,6,90,3
25,93,2,2,False,5,62,2,1,0,1,2,0,2,3,0,1,3,0,68,4,118,5
21,93,2,2,True,6,67,2,0,1,3,2,0,3,3,0,1,1,1,69,5,115,3
27,93,3,1,True,7,84,1,1,1,2,2,1,2,2,0,3,1,0,72,4,121,2
13,86,2,2,False,7,80,2,1,0,1,2,1,1,5,0,2,1,0,65,4,99,3
23,75,1,1,True,7,68,2,1,1,3,1,1,2,4,1,1,1,0,64,5,99,5
13,72,2,3,False,8,56,1,1,1,1,3,0,3,4,0,3,2,1,64,5,86,4
13,60,1,2,False,5,67,3,1,1,1,2,0,3,4,1,1,3,0,58,4,74,7
16,93,3,2,True,7,52,1,1,2,2,3,0,2,3,0,1,1,0,69,5,111,2
14,63,3,1,False,7,79,2,1,1,1,2,0,2,3,0,1,1,0,61,3,78,2
17,85,3,3,True,6,66,2,1,0,2,3,0,2,2,0,2,2,1,68,6,102,3
19,80,3,2,True,6,69,1,1,1,1,1,1,2,4,1,2,1,0,66,4,100,3
25,81,2,2,False,8,79,1,1,1,2,2,0,2,4,0,2,1,1,68,5,107,3
18,97,1,3,False,5,79,1,1,2,1,3,0,3,3,0,2,2,0,70,5,117,5
10,61,3,1,True,10,79,2,1,4,3,3,0,3,2,1,2,2,0,62,5,75,4
27,91,2,2,False,8,75,1,1,2,2,3,1,2,3,0,1,1,0,71,5,120,3
15,62,2,2,False,7,74,3,1,0,1,3,0,1,3,0,3,2,1,61,4,77,4
20,62,3,2,True,7,91,1,1,1,2,1,0,1,3,0,2,1,0,64,5,83,2
23,77,2,1,False,8,73,2,1,1,1,1,0,3,2,0,2,1,0,65,3,101,3
21,63,1,2,True,6,77,1,1,3,2,3,0,1,1,0,1,1,0,63,5,87,4
27,92,3,2,True,6,99,1,1,4,1,1,1,3,3,0,1,1,1,74,4,123,2
23,81,2,3,False,9,59,1,1,2,2,3,0,2,2,0,2,1,0,68,6,106,3
15,61,3,2,True,6,86,3,1,2,3,3,0,2,3,0,1,1,1,65,6,78,2
33,62,2,2,False,7,74,1,1,2,2,2,0,2,2,0,2,2,0,66,5,97,4
21,85,2,3,True,6,92,2,1,1,2,3,0,2,2,1,1,2,0,69,6,107,5
19,92,1,2,True,7,70,1,1,2,3,2,1,3,2,0,2,1,0,69,6,113,4
26,78,3,2,False,8,65,2,1,3,2,2,0,3,3,0,2,1,1,70,5,107,2
21,82,2,2,True,10,60,3,1,3,3,3,0,3,4,0,1,1,1,70,6,106,3
22,92,2,2,True,6,94,2,1,1,2,2,0,3,3,0,1,1,0,71,5,115,3
35,84,2,2,False,5,86,2,1,1,2,2,0,2,3,0,1,1,1,72,5,120,3
18,69,2,1,False,7,54,2,1,1,1,3,0,2,4,0,1,2,0,61,3,88,4
18,85,2,3,True,6,86,3,0,1,2,2,1,2,3,0,1,1,1,68,5,104,3
21,85,2,1,True,7,52,2,1,3,1,2,1,2,3,0,1,1,0,66,3,109,3
26,89,2,2,True,8,59,1,1,1,1,3,0,2,4,0,1,1,0,70,4,116,3
11,85,2,1,False,10,80,1,0,0,1,3,0,3,3,0,2,1,1,63,2,96,3
8,99,2,3,True,6,73,2,1,1,2,2,0,3,3,0,1,3,1,68,6,108,5
16,68,1,2,True,4,92,2,0,1,2,2,0,1,4,0,2,1,0,62,4,85,4
10,98,2,3,False,7,80,1,1,3,2,2,1,2,3,0,2,1,0,69,6,111,3
17,82,2,2,True,8,98,2,1,3,2,3,0,3,4,0,1,2,0,69,5,102,4
23,87,2,1,True,6,93,2,1,1,3,3,1,3,4,0,3,1,1,72,5,111,3
15,64,3,2,True,7,67,2,1,2,1,3,0,3,3,0,1,1,0,64,4,81,2
11,75,1,2,False,7,92,2,0,2,1,3,0,3,4,0,2,2,1,63,3,88,5
20,91,2,2,True,7,93,3,1,1,1,2,0,1,3,0,3,2,0,70,4,112,4
25,88,1,2,True,8,98,1,0,1,1,1,1,2,4,0,3,1,0,69,3,114,4
10,62,3,3,False,7,51,2,1,1,2,3,1,3,2,0,1,1,0,61,6,73,2
25,82,3,3,False,8,94,1,1,2,1,2,0,2,3,0,1,2,0,70,5,109,3
25,64,2,2,True,4,53,1,1,1,2,2,0,2,2,0,2,1,0,64,5,90,3
26,100,3,3,True,6,76,3,1,0,2,3,0,1,4,0,3,1,0,76,6,126,2
27,96,2,2,True,6,71,2,1,2,2,2,0,2,2,0,2,1,1,73,5,125,3
33,61,1,1,True,5,96,2,1,2,2,2,0,1,3,0,1,1,0,67,4,96,4
18,94,2,2,True,7,70,2,0,2,2,3,0,1,3,0,2,1,1,69,4,114,3
21,97,2,2,True,6,80,1,1,2,2,2,1,3,4,0,2,1,0,72,5,120,3
18,74,2,2,False,6,85,2,1,4,2,2,1,1,3,0,2,2,1,66,5,96,4
20,89,2,2,True,8,51,2,1,3,2,3,0,3,3,0,3,1,1,70,5,112,3
29,78,2,3,True,7,80,2,1,2,2,2,0,3,4,0,3,1,1,73,6,109,3
12,86,3,2,True,5,76,1,0,2,3,2,0,3,3,0,3,1,1,68,5,100,2
15,74,2,3,False,6,80,2,1,2,3,2,0,1,3,0,3,2,0,66,7,91,4
28,73,1,2,True,8,54,2,1,4,2,2,1,2,1,0,1,1,1,67,5,105,4
26,77,2,1,False,7,53,3,0,3,2,3,1,3,3,0,1,1,1,67,3,106,3
18,66,2,3,True,9,59,2,0,0,1,2,1,3,3,0,1,1,0,62,4,84,3
25,93,1,2,False,8,93,2,1,2,2,2,0,3,3,0,2,1,0,72,5,120,4
22,74,1,3,True,6,68,2,1,0,2,1,0,3,4,0,1,3,0,65,6,96,6
29,76,2,1,True,9,72,2,1,1,3,2,0,3,3,0,1,1,0,69,5,106,3
20,96,2,3,False,9,70,2,1,2,1,1,0,3,2,1,1,1,0,69,5,118,4
26,80,3,2,True,4,86,2,0,0,1,2,0,3,4,0,2,2,0,69,3,106,3
36,82,1,1,True,7,63,2,1,0,2,2,1,3,3,0,1,1,0,69,4,118,4
24,98,1,2,True,6,53,2,1,1,2,1,0,2,2,0,1,1,1,69,5,123,4
20,95,2,3,True,7,69,1,1,0,2,3,0,2,3,0,1,1,0,70,6,115,3
24,67,3,1,False,6,86,2,1,6,1,2,1,3,3,1,3,2,1,67,3,97,4
18,79,2,3,True,6,96,2,1,3,2,1,0,3,3,1,3,1,0,69,6,100,4
34,99,2,2,True,8,53,2,1,0,2,3,0,2,5,0,2,1,0,75,5,133,3
21,75,1,2,True,5,91,2,1,2,1,1,0,2,3,0,1,1,0,66,4,98,4
18,75,2,1,True,7,53,2,1,0,3,3,0,2,2,0,1,1,0,63,5,93,3
15,68,2,2,True,5,67,2,1,3,2,3,1,1,4,0,3,2,0,64,5,86,4
27,65,2,2,True,9,51,2,1,2,3,2,1,3,2,0,3,2,1,66,6,94,4
25,90,2,2,True,7,96,2,1,1,2,2,0,3,4,0,2,2,0,72,5,116,4
17,91,2,3,False,8,85,3,1,3,2,3,0,2,4,0,2,2,1,71,6,111,4
23,99,1,2,True,7,68,2,1,0,3,3,1,3,2,0,1,3,0,70,6,122,6
11,91,3,2,False,7,69,2,1,2,1,2,1,3,2,0,2,1,0,67,4,104,2
21,70,2,1,False,7,82,3,1,0,3,3,0,3,3,0,1,1,1,65,5,91,3
23,62,3,3,True,9,54,1,1,3,1,2,1,2,4,0,1,1,0,65,5,88,2
30,99,2,2,True,6,57,2,1,0,1,2,0,2,4,0,3,1,0,73,4,129,3
15,74,2,2,True,4,92,1,1,1,2,2,1,3,3,0,3,1,0,66,5,90,3
12,72,1,2,True,6,60,3,1,0,1,2,0,2,4,0,3,1,0,62,4,84,4
15,96,2,3,False,5,86,2,1,2,3,2,1,3,2,0,1,1,0,71,7,113,3
12,83,2,3,False,8,61,2,1,3,3,2,0,2,5,1,1,1,0,66,7,98,4
28,69,3,3,True,7,54,1,0,1,1,2,0,2,2,0,2,3,0,65,4,98,4
29,96,2,3,True,8,95,2,1,0,3,2,1,3,2,0,1,1,1,75,7,125,3
22,100,3,2,False,7,95,2,1,2,1,2,0,3,4,0,2,1,0,74,4,124,2
27,63,2,1,True,7,80,3,1,1,2,3,1,2,3,0,1,2,0,65,4,91,4
21,94,2,2,False,7,73,1,1,2,1,2,1,3,3,0,3,1,1,71,4,117,3
19,76,3,1,True,9,78,1,1,1,1,2,0,1,1,0,3,1,1,65,3,96,2
18,81,2,1,True,7,70,3,1,0,1,2,1,2,2,0,2,1,0,65,3,99,3
18,97,2,1,False,9,88,2,1,0,1,2,0,2,4,0,1,2,1,67,3,115,4
11,99,2,1,True,9,88,2,1,2,1,2,0,2,2,0,1,2,0,67,3,112,4
22,70,2,2,False,7,91,2,1,2,2,2,0,3,1,0,1,1,0,66,5,94,3
20,69,3,2,True,7,76,3,1,1,2,2,0,3,3,0,1,1,1,67,5,90,2
24,63,2,2,False,6,90,2,0,2,1,2,1,2,5,0,3,1,1,66,3,89,3
21,82,1,3,False,9,58,2,1,0,2,2,0,1,2,0,1,1,0,65,6,103,4
19,61,3,2,True,6,52,1,0,1,1,2,0,2,3,0,1,3,1,59,3,81,4
15,76,3,3,True,6,82,2,1,4,1,3,1,3,4,0,1,2,1,69,5,95,3
20,63,2,2,False,7,55,3,1,2,1,3,0,1,3,0,1,1,0,63,4,85,3
24,76,1,2,False,5,78,3,1,1,2,2,1,2,4,1,1,2,0,65,5,101,6
13,62,2,1,False,6,86,3,1,2,1,2,0,2,4,0,1,1,0,61,3,77,3
21,93,1,2,False,9,70,2,1,0,2,3,0,2,1,0,3,3,1,68,5,114,6
21,68,2,3,True,8,52,2,1,3,1,2,0,2,2,0,2,2,0,65,5,92,4
16,73,1,1,False,6,94,2,0,1,1,2,1,1,2,0,2,1,1,61,2,90,4
16,95,2,3,True,8,52,2,1,0,1,2,1,3,3,0,3,2,0,69,5,111,4
21,90,1,2,True,10,95,3,1,2,3,3,1,2,4,0,2,1,0,72,6,113,4
13,69,2,1,True,7,53,3,0,2,2,2,1,1,3,1,1,1,1,59,3,84,4
22,63,2,2,False,9,87,1,1,0,3,3,0,1,2,0,2,2,1,63,6,85,4
15,89,2,2,True,8,96,3,1,3,1,3,0,1,3,0,1,1,0,69,4,107,3
26,76,1,1,False,7,95,3,1,1,1,3,0,2,1,0,3,1,0,67,3,103,4
34,91,1,2,False,7,95,2,0,1,2,2,0,1,3,1,2,2,0,70,4,126,6
15,78,2,3,False,8,94,3,1,0,1,2,1,3,4,0,3,2,0,67,5,93,4
23,74,2,2,True,6,76,2,0,1,1,2,0,3,2,0,2,1,0,66,3,98,3
16,78,2,2,True,4,78,2,1,5,3,2,0,3,3,0,1,1,1,68,6,99,3
26,90,1,3,True,6,81,2,1,1,1,2,1,2,3,0,3,1,0,71,5,117,4
12,96,3,2,False,4,95,2,1,3,2,2,1,2,0,1,1,1,0,69,5,111,3
23,62,3,2,True,6,92,1,1,0,3,2,0,2,2,0,1,2,0,65,6,85,3
15,81,2,2,False,4,89,3,1,0,1,2,1,1,3,0,3,1,1,66,4,96,3
19,61,2,3,True,8,84,3,1,2,2,3,0,3,4,0,1,1,0,66,6,82,3
14,79,3,2,False,5,81,3,1,3,3,2,0,1,3,0,1,1,1,67,6,96,2
25,95,3,2,True,8,96,1,1,1,2,2,0,2,4,0,3,1,0,74,5,121,2
15,74,3,3,False,8,60,1,1,3,1,2,0,3,5,0,1,2,0,66,5,92,3
23,97,2,3,True,8,60,2,1,1,2,3,0,2,3,0,2,1,0,72,6,121,3
18,85,3,1,True,4,99,3,1,0,1,2,1,2,4,0,2,1,0,69,3,103,2
19,97,1,3,False,9,78,2,1,0,2,2,1,1,4,0,1,2,1,68,6,116,5
21,90,2,3,True,8,74,2,1,4,1,2,1,2,3,0,1,1,0,71,5,115,3
15,64,2,2,False,8,93,2,1,0,1,2,0,1,2,0,1,1,1,61,4,79,3
21,69,2,2,True,10,92,1,1,2,1,2,1,2,3,0,1,1,0,65,4,92,3
29,76,2,3,True,8,59,2,1,4,1,3,0,2,2,0,3,1,0,71,5,109,3
15,67,1,2,True,5,59,1,1,0,1,2,1,2,3,0,1,1,0,59,4,82,4
27,80,3,2,False,8,90,1,1,1,2,3,0,2,3,0,3,1,1,71,5,108,2
29,79,2,3,False,5,89,2,1,0,3,3,0,2,3,0,3,1,1,72,7,108,3
15,98,3,3,True,7,61,2,1,1,1,3,1,3,3,0,2,2,1,71,5,114,3
11,77,1,1,True,6,92,1,1,0,1,2,0,2,5,0,1,1,0,61,3,88,4
22,91,2,2,False,7,74,2,1,1,2,2,1,1,2,1,2,2,1,67,5,114,5
17,98,2,2,False,5,73,1,1,0,1,3,0,1,2,0,2,2,0,67,4,115,4
31,95,2,2,False,5,99,2,1,1,2,2,1,2,4,0,1,1,1,74,5,127,3
20,68,3,3,False,6,76,1,1,2,2,2,0,2,3,0,1,1,1,66,6,90,2
15,80,2,2,True,7,57,1,1,1,1,2,1,1,4,0,1,1,0,63,4,96,3
13,74,2,2,False,6,64,1,1,4,3,3,1,2,3,1,1,1,0,63,6,91,4
27,76,3,3,False,9,67,2,1,1,1,2,0,3,4,0,1,3,1,68,5,104,4
17,74,2,1,True,8,98,1,1,1,3,3,0,2,3,0,1,1,1,65,5,92,3
20,93,2,1,False,8,63,2,1,0,1,3,0,1,3,0,1,2,0,66,3,113,4
26,78,2,2,False,6,72,2,1,1,1,2,1,2,3,0,1,2,1,67,4,105,4
17,81,2,2,False,5,87,3,1,0,1,3,1,2,2,0,2,1,1,67,4,98,3
20,99,2,1,True,7,64,3,1,0,2,2,0,3,4,0,1,1,0,70,4,119,3
20,62,1,2,True,10,85,3,1,5,1,2,1,2,4,0,1,1,0,65,4,87,4
24,80,2,2,True,7,60,2,1,1,3,3,0,3,3,0,1,2,1,68,6,105,4
24,91,2,3,True,9,62,1,1,3,1,2,0,1,4,0,2,2,0,70,5,118,4
19,66,3,1,False,9,99,2,1,1,2,2,0,3,3,0,2,1,0,66,4,86,2
20,84,3,2,True,8,68,2,1,0,1,2,1,3,4,0,3,1,0,69,4,104,2
18,70,2,2,False,7,86,2,1,1,3,2,0,3,2,0,1,1,1,65,6,89,3
11,95,2,2,True,6,92,2,0,2,2,1,0,2,3,0,3,2,1,68,4,108,4
22,73,1,2,True,7,67,2,1,3,3,2,1,3,2,0,1,3,0,65,6,98,6
31,73,2,3,True,6,68,3,1,1,2,2,0,3,3,0,1,1,1,70,6,105,3
15,84,1,1,True,7,89,3,1,1,1,3,0,2,3,0,1,1,1,65,3,100,4
15,67,3,2,True,5,80,3,1,3,2,3,0,2,4,0,2,1,0,67,5,85,2
15,71,3,1,False,6,68,1,0,5,1,2,0,3,4,0,2,1,1,64,2,91,2
24,77,2,2,False,8,87,3,1,2,1,2,0,3,1,1,3,2,1,68,4,103,5
23,74,2,3,True,6,93,2,1,4,3,2,1,2,3,0,1,1,1,70,7,101,3
19,81,1,3,True,6,62,2,0,1,2,1,0,1,3,0,1,2,1,64,5,101,5
14,84,3,2,False,6,51,1,1,4,3,2,0,2,3,0,1,1,0,67,6,102,2
21,83,3,3,False,7,64,2,1,2,2,1,1,2,2,0,1,1,0,68,6,106,2
11,86,2,2,True,4,84,2,1,5,1,3,0,2,4,1,1,1,0,67,4,102,4
21,72,2,1,True,6,96,1,1,4,3,2,0,3,2,1,2,2,1,66,5,97,5
25,65,2,3,True,8,93,1,0,2,2,2,0,1,3,0,2,2,1,66,5,92,4
12,90,2,1,True,7,61,2,1,2,1,3,1,3,2,0,1,1,0,66,3,104,3
11,94,1,1,True,8,94,2,1,2,1,2,0,3,2,0,2,1,0,67,3,107,4
29,70,2,2,True,4,91,1,1,2,1,2,0,3,3,0,2,1,0,69,4,101,3
16,76,1,2,False,6,87,2,1,3,1,2,1,2,4,0,2,1,1,65,4,95,4
27,80,1,1,True,7,84,1,1,4,1,2,0,3,3,0,2,2,0,68,3,111,5
19,81,1,3,False,8,90,2,1,2,1,2,1,2,3,0,1,1,1,67,5,102,4
19,86,2,2,True,9,93,1,1,1,1,3,0,3,3,0,2,1,0,69,4,106,3
23,62,2,2,False,8,91,3,0,3,3,1,0,2,3,0,1,2,0,64,5,88,4
15,89,2,2,False,6,56,1,1,2,2,2,0,3,4,0,2,1,0,67,5,106,3
21,62,3,2,False,6,86,2,1,2,2,3,1,3,4,0,1,1,1,67,5,85,2
18,79,2,3,False,9,92,1,1,1,1,2,1,2,3,0,2,1,0,67,5,98,3
12,93,2,3,False,6,59,2,1,2,1,2,1,3,3,0,1,2,1,67,5,107,4
22,78,2,3,True,5,61,1,1,2,1,2,0,2,4,0,2,1,0,68,5,102,3
18,66,2,2,True,7,89,3,1,4,1,2,0,3,3,1,1,1,0,65,4,88,4
19,99,1,3,False,9,67,1,1,3,3,2,0,2,1,0,2,2,0,70,7,121,5
13,96,2,2,False,6,70,2,1,1,1,3,0,2,3,0,2,1,1,68,4,110,3
30,91,3,1,True,6,69,2,1,2,2,3,0,1,4,0,1,2,1,72,4,123,3
25,76,2,3,False,6,61,2,1,1,2,2,0,2,3,0,3,3,0,67,6,102,5
26,67,3,1,True,8,97,2,1,2,2,2,0,2,0,0,1,2,1,66,4,95,3
18,98,1,1,True,7,90,1,1,0,3,3,1,3,1,0,1,2,0,68,5,116,5
10,81,2,3,False,8,63,2,1,1,1,1,0,2,2,0,1,1,0,64,5,92,3
32,94,2,3,True,9,55,3,1,4,2,2,1,3,2,1,1,1,0,75,6,130,4
20,74,3,1,True,5,69,3,1,1,2,2,0,3,4,0,2,2,1,66,4,95,3
16,73,3,3,True,6,71,2,1,0,1,2,0,3,4,0,3,1,0,67,5,89,2
23,99,3,3,False,6,50,2,0,1,3,2,1,2,5,1,1,1,0,71,6,123,3
27,81,1,3,False,7,94,1,1,0,1,2,0,2,4,0,2,2,0,68,5,108,5
20,66,2,2,True,8,93,2,1,2,1,3,0,2,3,0,1,1,0,65,4,88,3
28,69,1,3,True,6,93,1,1,0,3,1,0,1,3,0,2,1,0,67,7,97,4
26,79,1,3,True,6,90,1,0,0,3,2,1,1,2,1,2,2,0,66,6,105,6
14,62,1,2,False,8,87,2,1,1,2,2,0,3,1,0,1,2,0,60,5,77,5
16,79,2,2,False,8,82,1,1,2,1,2,1,2,3,1,3,2,1,64,4,97,5
26,77,2,2,True,7,98,1,1,0,3,2,0,2,1,0,3,1,0,69,6,103,3
4,91,2,2,False,4,86,1,1,3,1,2,1,2,4,1,2,2,0,64,4,98,5
19,74,2,3,False,9,82,3,1,2,1,2,1,2,3,0,1,2,0,66,5,95,4
11,99,3,2,True,7,89,3,1,3,1,2,0,3,3,0,2,1,0,72,4,113,2
17,67,1,1,True,7,62,2,1,0,1,2,0,3,4,0,1,2,1,60,3,84,5
18,84,1,3,True,6,98,1,1,3,2,2,0,3,3,0,1,1,0,69,6,105,4
18,64,2,2,True,6,51,2,1,2,1,2,0,3,1,0,1,1,1,62,4,84,3
17,89,2,2,True,6,82,2,1,3,2,2,1,3,3,0,2,1,1,70,5,109,3
13,100,1,1,True,4,54,1,1,3,1,1,0,3,2,0,1,1,1,65,3,116,4
34,93,3,2,True,6,93,3,1,2,1,3,0,2,4,0,1,1,0,77,4,129,2
31,82,2,3,True,5,98,2,1,0,1,1,0,2,3,0,1,1,0,71,5,113,3
13,79,2,3,False,7,70,3,1,4,1,2,0,3,3,1,1,1,1,66,5,96,4
29,93,2,2,False,5,93,2,1,2,1,2,0,3,3,0,3,1,1,74,4,124,3
18,97,2,3,False,8,67,2,1,1,2,3,0,2,3,0,1,1,0,70,6,116,3
21,100,2,2,False,5,58,2,1,2,2,2,1,2,2,0,1,2,0,69,5,123,4
20,76,2,2,False,9,64,1,1,2,1,2,0,1,2,0,2,2,0,64,4,98,4
16,100,2,2,True,8,65,3,1,1,3,2,0,3,2,1,2,2,1,69,6,117,5
26,66,3,3,True,5,82,2,1,1,1,2,0,2,3,0,1,1,1,68,5,93,2
21,70,2,1,True,7,90,2,0,1,1,2,0,2,4,0,1,2,0,63,2,92,4
17,64,2,2,True,6,60,2,1,1,2,2,1,3,2,1,1,1,0,61,5,82,4
12,71,2,2,False,8,54,2,1,0,1,1,0,3,5,0,2,1,0,61,4,83,3
15,91,2,1,True,10,61,2,1,0,1,3,0,2,4,0,1,2,0,65,3,106,4
10,94,2,3,False,9,65,2,1,3,1,1,1,1,2,0,1,2,1,65,5,107,4
20,91,3,2,True,6,64,3,1,0,3,2,1,3,3,1,1,2,1,69,6,111,4
13,85,3,3,True,7,61,3,1,3,2,3,0,3,2,0,1,2,1,69,6,101,3
18,81,1,2,False,9,73,2,1,1,3,2,0,1,2,0,1,1,0,65,6,100,4
28,88,1,3,True,8,93,2,1,3,1,2,0,1,1,0,3,2,1,72,5,119,5
27,76,3,3,True,9,55,2,1,3,1,2,1,2,0,0,1,2,1,69,5,106,3
20,94,3,2,True,8,93,1,1,1,2,2,0,2,3,0,2,2,1,71,5,115,3
19,87,2,2,True,7,75,2,1,2,1,1,0,1,3,0,1,2,1,67,4,108,4
31,88,2,3,False,7,83,2,1,0,1,2,1,2,2,0,1,1,0,72,5,119,3
23,81,3,3,False,5,91,1,1,0,3,3,0,3,3,1,1,1,1,70,7,104,3
18,95,1,2,True,6,65,3,1,1,1,3,0,1,3,0,1,1,1,68,4,114,4
11,70,2,2,False,6,98,2,1,3,3,2,1,2,4,0,3,1,1,66,6,84,3
22,75,2,3,False,6,54,1,1,4,1,3,0,3,4,0,1,1,0,68,5,101,3
25,91,3,1,True,7,76,1,1,1,1,3,1,3,3,0,2,1,1,71,3,117,2
16,80,1,2,True,7,63,3,1,2,1,2,1,2,3,0,1,3,0,63,4,98,6
22,96,2,3,False,7,70,2,0,2,2,2,1,1,4,0,2,2,0,70,5,120,4
18,74,2,3,False,8,72,3,1,1,1,3,0,1,2,0,2,2,0,65,5,93,4
19,75,3,3,True,6,96,2,1,2,2,2,0,3,4,0,1,1,1,70,6,96,2
5,96,2,1,True,8,72,1,1,3,2,2,0,1,5,0,1,1,0,65,4,104,3
19,79,3,3,True,9,85,2,1,0,2,2,0,3,2,0,1,2,0,68,6,98,3
26,81,3,2,True,8,98,1,1,1,2,1,1,2,2,1,1,1,1,69,5,108,3
16,73,2,2,True,6,75,3,1,3,2,2,0,3,3,0,1,2,1,66,5,92,4
20,71,1,2,False,8,70,2,1,0,2,3,1,2,3,0,1,3,1,62,5,91,6
15,86,2,3,False,8,99,3,1,2,2,2,0,2,5,0,1,1,0,70,6,103,3
22,65,3,1,False,8,91,2,1,2,3,2,0,1,2,0,2,2,1,65,5,89,3
19,95,1,3,True,9,97,1,1,0,2,2,0,2,2,0,3,1,0,71,6,114,4
14,91,2,3,True,8,70,2,1,2,1,2,1,2,0,0,3,2,0,68,5,107,4
28,68,1,1,True,9,85,2,1,0,2,2,0,1,3,0,3,1,0,65,4,96,4
26,88,1,3,True,7,62,3,0,1,3,3,1,3,2,0,1,1,1,70,6,115,4
16,84,2,3,True,6,93,2,1,0,3,2,0,3,3,0,1,2,0,69,7,100,4
23,67,2,1,True,9,97,2,1,1,2,2,1,3,3,0,2,2,0,66,4,91,4
23,71,2,2,True,6,63,1,1,1,1,3,0,3,5,0,1,2,0,66,4,95,4
24,76,3,2,False,10,55,1,1,2,1,2,0,3,4,0,1,1,0,67,4,102,2
10,88,1,2,False,9,60,2,1,1,1,2,0,3,3,0,1,2,1,63,4,99,5
26,86,1,3,True,7,82,2,1,2,1,2,1,3,3,0,1,2,1,70,5,114,5
17,81,3,2,False,9,64,2,1,0,3,2,0,3,3,1,1,3,0,65,6,98,5
18,91,2,3,False,8,82,2,1,3,2,2,1,3,2,0,1,2,0,70,6,112,4
36,90,2,3,True,5,68,1,1,1,1,3,0,3,2,0,1,2,0,74,5,127,4
22,85,3,2,True,6,96,2,1,0,1,2,0,2,3,0,1,2,1,69,4,107,3
18,91,3,2,False,7,73,1,1,0,1,2,0,1,4,0,2,1,0,68,4,109,2
7,73,2,2,True,7,75,2,1,1,3,3,1,3,3,0,2,1,0,64,6,81,3
28,95,3,2,False,9,67,1,1,2,2,2,0,2,3,0,1,1,0,73,5,125,2
12,85,2,2,True,7,54,2,1,4,1,3,0,3,3,0,2,2,0,66,4,101,4
14,93,2,1,True,5,75,1,1,0,2,3,0,1,3,0,1,2,0,65,4,107,4
18,82,3,1,True,6,89,3,1,0,2,2,1,3,1,1,2,2,0,66,4,100,4
28,69,2,1,False,8,98,2,1,0,2,2,0,3,5,0,1,1,0,67,4,97,3
25,82,2,3,False,4,54,2,1,0,2,2,0,2,3,0,1,1,0,67,6,107,3
19,75,2,2,True,5,90,3,1,0,2,2,1,1,3,0,3,1,1,66,5,94,3
22,88,2,1,True,6,63,1,1,3,1,2,0,3,3,0,3,1,0,69,3,113,3
16,79,2,2,True,8,91,2,1,4,3,2,1,3,1,0,3,1,0,69,6,99,3
21,93,2,1,False,7,67,3,1,2,1,2,0,2,3,0,2,3,1,68,3,116,5
20,87,1,1,False,8,56,2,0,1,3,2,0,1,1,0,2,1,1,64,4,108,4
26,87,2,2,True,7,81,2,1,1,3,2,0,1,2,0,1,1,0,70,6,114,3
26,69,2,2,False,7,95,2,1,1,1,2,0,1,4,0,3,1,1,67,4,96,3
23,99,1,1,False,6,59,2,1,1,2,2,0,3,3,0,1,3,0,68,4,123,6
18,94,2,2,True,8,51,2,1,0,3,2,0,3,3,1,2,2,1,67,6,112,5
24,92,3,2,True,5,94,1,1,1,2,2,0,2,2,0,3,1,1,73,5,117,2
19,73,2,2,True,7,85,2,1,1,2,2,0,2,3,0,1,3,0,65,5,93,5
14,81,2,3,False,9,90,2,1,3,3,3,0,2,3,0,3,1,0,69,7,98,3
18,65,2,2,True,6,53,2,1,1,2,2,1,3,3,1,3,1,0,63,5,84,4
21,82,2,2,False,5,95,2,1,3,1,1,0,3,4,0,1,1,1,68,4,106,3
25,66,2,3,False,4,71,3,1,0,2,2,0,1,3,1,1,1,1,64,6,91,4
19,82,1,3,False,8,95,2,1,2,1,3,0,2,4,1,3,2,1,68,5,103,6
13,86,2,3,True,8,53,2,1,2,1,3,0,3,4,0,1,3,0,66,5,101,5
20,76,2,2,False,6,94,1,1,2,1,3,0,2,3,1,1,2,0,65,4,98,5
21,80,2,2,True,5,84,1,1,4,1,2,1,2,2,0,3,1,1,69,4,105,3
